331 + 999 (mod 97) = ?	69
844 + 202 (mod 97) = ?	76
106 + 270 (mod 97) = ?	85
727 + 520 (mod 97) = ?	83
729 + 644 (mod 97) = ?	15
796 + 174 (mod 97) = ?	0
793 + 644 (mod 97) = ?	79
366 + 293 (mod 97) = ?	77
694 + 477 (mod 97) = ?	7
194 + 761 (mod 97) = ?	82
177 + 227 (mod 97) = ?	16
637 + 921 (mod 97) = ?	6
26 + 38 (mod 97) = ?	64
485 + 705 (mod 97) = ?	26
554 + 377 (mod 97) = ?	58
900 + 984 (mod 97) = ?	41
149 + 384 (mod 97) = ?	48
383 + 962 (mod 97) = ?	84
294 + 963 (mod 97) = ?	93
238 + 257 (mod 97) = ?	10
476 + 321 (mod 97) = ?	21
730 + 376 (mod 97) = ?	39
250 + 985 (mod 97) = ?	71
417 + 48 (mod 97) = ?	77
932 + 693 (mod 97) = ?	73
434 + 80 (mod 97) = ?	29
321 + 376 (mod 97) = ?	18
871 + 277 (mod 97) = ?	81
560 + 270 (mod 97) = ?	54
482 + 210 (mod 97) = ?	13
972 + 205 (mod 97) = ?	13
906 + 872 (mod 97) = ?	32
670 + 240 (mod 97) = ?	37
667 + 921 (mod 97) = ?	36
385 + 872 (mod 97) = ?	93
904 + 116 (mod 97) = ?	50
753 + 738 (mod 97) = ?	36
228 + 517 (mod 97) = ?	66
193 + 635 (mod 97) = ?	52
470 + 159 (mod 97) = ?	47
103 + 360 (mod 97) = ?	75
668 + 457 (mod 97) = ?	58
38 + 671 (mod 97) = ?	30
422 + 448 (mod 97) = ?	94
667 + 916 (mod 97) = ?	31
652 + 994 (mod 97) = ?	94
657 + 13 (mod 97) = ?	88
46 + 427 (mod 97) = ?	85
670 + 625 (mod 97) = ?	34
767 + 900 (mod 97) = ?	18
673 + 129 (mod 97) = ?	26
889 + 703 (mod 97) = ?	40
582 + 969 (mod 97) = ?	96
813 + 510 (mod 97) = ?	62
941 + 521 (mod 97) = ?	7
452 + 837 (mod 97) = ?	28
459 + 890 (mod 97) = ?	88
611 + 553 (mod 97) = ?	0
123 + 255 (mod 97) = ?	87
781 + 575 (mod 97) = ?	95
249 + 662 (mod 97) = ?	38
336 + 419 (mod 97) = ?	76
408 + 851 (mod 97) = ?	95
910 + 598 (mod 97) = ?	53
612 + 4 (mod 97) = ?	34
454 + 452 (mod 97) = ?	33
357 + 398 (mod 97) = ?	76
394 + 377 (mod 97) = ?	92
435 + 476 (mod 97) = ?	38
245 + 180 (mod 97) = ?	37
293 + 146 (mod 97) = ?	51
509 + 482 (mod 97) = ?	21
727 + 83 (mod 97) = ?	34
589 + 82 (mod 97) = ?	89
845 + 942 (mod 97) = ?	41
531 + 375 (mod 97) = ?	33
338 + 939 (mod 97) = ?	16
131 + 750 (mod 97) = ?	8
800 + 490 (mod 97) = ?	29
848 + 713 (mod 97) = ?	9
197 + 65 (mod 97) = ?	68
734 + 850 (mod 97) = ?	32
974 + 901 (mod 97) = ?	32
180 + 941 (mod 97) = ?	54
356 + 219 (mod 97) = ?	90
45 + 381 (mod 97) = ?	38
661 + 74 (mod 97) = ?	56
327 + 751 (mod 97) = ?	11
602 + 186 (mod 97) = ?	12
971 + 920 (mod 97) = ?	48
82 + 175 (mod 97) = ?	63
34 + 739 (mod 97) = ?	94
585 + 156 (mod 97) = ?	62
98 + 648 (mod 97) = ?	67
46 + 391 (mod 97) = ?	49
32 + 634 (mod 97) = ?	84
485 + 365 (mod 97) = ?	74
444 + 117 (mod 97) = ?	76
537 + 258 (mod 97) = ?	19
433 + 616 (mod 97) = ?	79
951 + 141 (mod 97) = ?	25
939 + 20 (mod 97) = ?	86
182 + 374 (mod 97) = ?	71
934 + 565 (mod 97) = ?	44
48 + 257 (mod 97) = ?	14
433 + 32 (mod 97) = ?	77
626 + 436 (mod 97) = ?	92
494 + 117 (mod 97) = ?	29
309 + 765 (mod 97) = ?	7
523 + 405 (mod 97) = ?	55
550 + 495 (mod 97) = ?	75
29 + 14 (mod 97) = ?	43
255 + 688 (mod 97) = ?	70
114 + 146 (mod 97) = ?	66
690 + 845 (mod 97) = ?	80
455 + 462 (mod 97) = ?	44
125 + 343 (mod 97) = ?	80
781 + 406 (mod 97) = ?	23
511 + 740 (mod 97) = ?	87
634 + 4 (mod 97) = ?	56
771 + 233 (mod 97) = ?	34
288 + 632 (mod 97) = ?	47
892 + 159 (mod 97) = ?	81
107 + 641 (mod 97) = ?	69
327 + 246 (mod 97) = ?	88
131 + 657 (mod 97) = ?	12
548 + 993 (mod 97) = ?	86
130 + 134 (mod 97) = ?	70
953 + 993 (mod 97) = ?	6
776 + 872 (mod 97) = ?	96
138 + 550 (mod 97) = ?	9
808 + 509 (mod 97) = ?	56
830 + 749 (mod 97) = ?	27
129 + 967 (mod 97) = ?	29
732 + 409 (mod 97) = ?	74
113 + 168 (mod 97) = ?	87
966 + 549 (mod 97) = ?	60
734 + 153 (mod 97) = ?	14
488 + 9 (mod 97) = ?	12
52 + 536 (mod 97) = ?	6
455 + 622 (mod 97) = ?	10
486 + 455 (mod 97) = ?	68
545 + 143 (mod 97) = ?	9
933 + 86 (mod 97) = ?	49
361 + 453 (mod 97) = ?	38
65 + 983 (mod 97) = ?	78
58 + 526 (mod 97) = ?	2
447 + 212 (mod 97) = ?	77
568 + 719 (mod 97) = ?	26
504 + 236 (mod 97) = ?	61
389 + 483 (mod 97) = ?	96
927 + 96 (mod 97) = ?	53
505 + 364 (mod 97) = ?	93
820 + 406 (mod 97) = ?	62
699 + 903 (mod 97) = ?	50
139 + 46 (mod 97) = ?	88
393 + 497 (mod 97) = ?	17
111 + 139 (mod 97) = ?	56
162 + 605 (mod 97) = ?	88
342 + 414 (mod 97) = ?	77
830 + 834 (mod 97) = ?	15
458 + 843 (mod 97) = ?	40
944 + 523 (mod 97) = ?	12
385 + 73 (mod 97) = ?	70
234 + 36 (mod 97) = ?	76
695 + 411 (mod 97) = ?	39
610 + 736 (mod 97) = ?	85
485 + 544 (mod 97) = ?	59
377 + 665 (mod 97) = ?	72
199 + 860 (mod 97) = ?	89
701 + 112 (mod 97) = ?	37
119 + 806 (mod 97) = ?	52
54 + 79 (mod 97) = ?	36
41 + 678 (mod 97) = ?	40
919 + 795 (mod 97) = ?	65
700 + 308 (mod 97) = ?	38
854 + 569 (mod 97) = ?	65
994 + 511 (mod 97) = ?	50
138 + 807 (mod 97) = ?	72
701 + 251 (mod 97) = ?	79
641 + 826 (mod 97) = ?	12
807 + 942 (mod 97) = ?	3
330 + 295 (mod 97) = ?	43
966 + 218 (mod 97) = ?	20
210 + 905 (mod 97) = ?	48
851 + 224 (mod 97) = ?	8
847 + 523 (mod 97) = ?	12
480 + 172 (mod 97) = ?	70
752 + 310 (mod 97) = ?	92
832 + 999 (mod 97) = ?	85
577 + 940 (mod 97) = ?	62
868 + 127 (mod 97) = ?	25
620 + 43 (mod 97) = ?	81
423 + 109 (mod 97) = ?	47
869 + 710 (mod 97) = ?	27
734 + 245 (mod 97) = ?	9
341 + 41 (mod 97) = ?	91
582 + 276 (mod 97) = ?	82
493 + 893 (mod 97) = ?	28
748 + 912 (mod 97) = ?	11
229 + 374 (mod 97) = ?	21
290 + 500 (mod 97) = ?	14
453 + 3 (mod 97) = ?	68
691 + 177 (mod 97) = ?	92
170 + 546 (mod 97) = ?	37
892 + 748 (mod 97) = ?	88
345 + 277 (mod 97) = ?	40
786 + 428 (mod 97) = ?	50
643 + 386 (mod 97) = ?	59
841 + 452 (mod 97) = ?	32
276 + 519 (mod 97) = ?	19
339 + 508 (mod 97) = ?	71
652 + 538 (mod 97) = ?	26
361 + 402 (mod 97) = ?	84
797 + 435 (mod 97) = ?	68
202 + 200 (mod 97) = ?	14
629 + 675 (mod 97) = ?	43
463 + 107 (mod 97) = ?	85
469 + 81 (mod 97) = ?	65
626 + 285 (mod 97) = ?	38
390 + 292 (mod 97) = ?	3
287 + 292 (mod 97) = ?	94
72 + 13 (mod 97) = ?	85
624 + 401 (mod 97) = ?	55
766 + 945 (mod 97) = ?	62
206 + 256 (mod 97) = ?	74
955 + 304 (mod 97) = ?	95
701 + 343 (mod 97) = ?	74
241 + 441 (mod 97) = ?	3
434 + 320 (mod 97) = ?	75
696 + 316 (mod 97) = ?	42
149 + 375 (mod 97) = ?	39
602 + 572 (mod 97) = ?	10
775 + 56 (mod 97) = ?	55
812 + 138 (mod 97) = ?	77
771 + 292 (mod 97) = ?	93
683 + 828 (mod 97) = ?	56
362 + 435 (mod 97) = ?	21
196 + 415 (mod 97) = ?	29
907 + 988 (mod 97) = ?	52
134 + 870 (mod 97) = ?	34
418 + 343 (mod 97) = ?	82
336 + 94 (mod 97) = ?	42
824 + 334 (mod 97) = ?	91
186 + 971 (mod 97) = ?	90
669 + 253 (mod 97) = ?	49
602 + 524 (mod 97) = ?	59
296 + 734 (mod 97) = ?	60
87 + 260 (mod 97) = ?	56
98 + 116 (mod 97) = ?	20
675 + 721 (mod 97) = ?	38
21 + 906 (mod 97) = ?	54
785 + 991 (mod 97) = ?	30
354 + 804 (mod 97) = ?	91
41 + 606 (mod 97) = ?	65
243 + 513 (mod 97) = ?	77
887 + 264 (mod 97) = ?	84
413 + 25 (mod 97) = ?	50
820 + 763 (mod 97) = ?	31
36 + 488 (mod 97) = ?	39
42 + 982 (mod 97) = ?	54
239 + 141 (mod 97) = ?	89
547 + 808 (mod 97) = ?	94
141 + 514 (mod 97) = ?	73
27 + 450 (mod 97) = ?	89
55 + 160 (mod 97) = ?	21
476 + 676 (mod 97) = ?	85
870 + 508 (mod 97) = ?	20
81 + 809 (mod 97) = ?	17
233 + 53 (mod 97) = ?	92
575 + 228 (mod 97) = ?	27
665 + 577 (mod 97) = ?	78
77 + 604 (mod 97) = ?	2
893 + 387 (mod 97) = ?	19
89 + 226 (mod 97) = ?	24
736 + 294 (mod 97) = ?	60
970 + 779 (mod 97) = ?	3
783 + 231 (mod 97) = ?	44
808 + 567 (mod 97) = ?	17
911 + 15 (mod 97) = ?	53
672 + 218 (mod 97) = ?	17
142 + 525 (mod 97) = ?	85
787 + 773 (mod 97) = ?	8
84 + 978 (mod 97) = ?	92
213 + 639 (mod 97) = ?	76
795 + 535 (mod 97) = ?	69
103 + 328 (mod 97) = ?	43
206 + 549 (mod 97) = ?	76
322 + 595 (mod 97) = ?	44
669 + 466 (mod 97) = ?	68
760 + 937 (mod 97) = ?	48
602 + 614 (mod 97) = ?	52
755 + 432 (mod 97) = ?	23
368 + 976 (mod 97) = ?	83
717 + 483 (mod 97) = ?	36
147 + 369 (mod 97) = ?	31
416 + 879 (mod 97) = ?	34
112 + 155 (mod 97) = ?	73
508 + 691 (mod 97) = ?	35
734 + 729 (mod 97) = ?	8
740 + 254 (mod 97) = ?	24
267 + 858 (mod 97) = ?	58
587 + 308 (mod 97) = ?	22
890 + 855 (mod 97) = ?	96
221 + 199 (mod 97) = ?	32
310 + 647 (mod 97) = ?	84
470 + 143 (mod 97) = ?	31
264 + 823 (mod 97) = ?	20
934 + 956 (mod 97) = ?	47
877 + 92 (mod 97) = ?	96
961 + 537 (mod 97) = ?	43
968 + 356 (mod 97) = ?	63
77 + 840 (mod 97) = ?	44
476 + 163 (mod 97) = ?	57
119 + 530 (mod 97) = ?	67
259 + 121 (mod 97) = ?	89
58 + 528 (mod 97) = ?	4
670 + 476 (mod 97) = ?	79
505 + 206 (mod 97) = ?	32
154 + 497 (mod 97) = ?	69
898 + 675 (mod 97) = ?	21
547 + 651 (mod 97) = ?	34
514 + 74 (mod 97) = ?	6
321 + 889 (mod 97) = ?	46
332 + 298 (mod 97) = ?	48
367 + 184 (mod 97) = ?	66
881 + 662 (mod 97) = ?	88
619 + 672 (mod 97) = ?	30
241 + 302 (mod 97) = ?	58
736 + 817 (mod 97) = ?	1
549 + 676 (mod 97) = ?	61
363 + 795 (mod 97) = ?	91
885 + 802 (mod 97) = ?	38
302 + 866 (mod 97) = ?	4
871 + 927 (mod 97) = ?	52
289 + 53 (mod 97) = ?	51
132 + 791 (mod 97) = ?	50
275 + 125 (mod 97) = ?	12
305 + 101 (mod 97) = ?	18
464 + 322 (mod 97) = ?	10
407 + 549 (mod 97) = ?	83
755 + 2 (mod 97) = ?	78
772 + 239 (mod 97) = ?	41
413 + 950 (mod 97) = ?	5
686 + 229 (mod 97) = ?	42
398 + 825 (mod 97) = ?	59
536 + 920 (mod 97) = ?	1
431 + 369 (mod 97) = ?	24
376 + 825 (mod 97) = ?	37
264 + 243 (mod 97) = ?	22
286 + 81 (mod 97) = ?	76
506 + 643 (mod 97) = ?	82
582 + 780 (mod 97) = ?	4
27 + 455 (mod 97) = ?	94
803 + 299 (mod 97) = ?	35
415 + 882 (mod 97) = ?	36
351 + 475 (mod 97) = ?	50
260 + 396 (mod 97) = ?	74
284 + 645 (mod 97) = ?	56
259 + 612 (mod 97) = ?	95
9 + 145 (mod 97) = ?	57
461 + 514 (mod 97) = ?	5
110 + 433 (mod 97) = ?	58
259 + 964 (mod 97) = ?	59
131 + 465 (mod 97) = ?	14
996 + 764 (mod 97) = ?	14
432 + 728 (mod 97) = ?	93
112 + 247 (mod 97) = ?	68
775 + 577 (mod 97) = ?	91
96 + 546 (mod 97) = ?	60
404 + 77 (mod 97) = ?	93
636 + 688 (mod 97) = ?	63
146 + 53 (mod 97) = ?	5
63 + 427 (mod 97) = ?	5
167 + 77 (mod 97) = ?	50
873 + 640 (mod 97) = ?	58
952 + 251 (mod 97) = ?	39
699 + 566 (mod 97) = ?	4
620 + 896 (mod 97) = ?	61
706 + 840 (mod 97) = ?	91
296 + 607 (mod 97) = ?	30
987 + 849 (mod 97) = ?	90
844 + 460 (mod 97) = ?	43
705 + 992 (mod 97) = ?	48
947 + 772 (mod 97) = ?	70
80 + 624 (mod 97) = ?	25
546 + 941 (mod 97) = ?	32
944 + 672 (mod 97) = ?	64
453 + 864 (mod 97) = ?	56
163 + 696 (mod 97) = ?	83
386 + 70 (mod 97) = ?	68
360 + 619 (mod 97) = ?	9
375 + 497 (mod 97) = ?	96
407 + 478 (mod 97) = ?	12
864 + 406 (mod 97) = ?	9
484 + 480 (mod 97) = ?	91
712 + 720 (mod 97) = ?	74
312 + 60 (mod 97) = ?	81
911 + 737 (mod 97) = ?	96
174 + 905 (mod 97) = ?	12
33 + 963 (mod 97) = ?	26
293 + 966 (mod 97) = ?	95
131 + 322 (mod 97) = ?	65
256 + 67 (mod 97) = ?	32
524 + 691 (mod 97) = ?	51
619 + 141 (mod 97) = ?	81
586 + 826 (mod 97) = ?	54
750 + 241 (mod 97) = ?	21
430 + 909 (mod 97) = ?	78
614 + 78 (mod 97) = ?	13
517 + 353 (mod 97) = ?	94
892 + 322 (mod 97) = ?	50
901 + 308 (mod 97) = ?	45
401 + 159 (mod 97) = ?	75
562 + 728 (mod 97) = ?	29
198 + 591 (mod 97) = ?	13
262 + 869 (mod 97) = ?	64
151 + 651 (mod 97) = ?	26
499 + 288 (mod 97) = ?	11
254 + 618 (mod 97) = ?	96
297 + 391 (mod 97) = ?	9
575 + 329 (mod 97) = ?	31
630 + 873 (mod 97) = ?	48
44 + 586 (mod 97) = ?	48
587 + 418 (mod 97) = ?	35
756 + 11 (mod 97) = ?	88
708 + 229 (mod 97) = ?	64
354 + 951 (mod 97) = ?	44
974 + 698 (mod 97) = ?	23
972 + 185 (mod 97) = ?	90
498 + 415 (mod 97) = ?	40
542 + 240 (mod 97) = ?	6
37 + 76 (mod 97) = ?	16
259 + 459 (mod 97) = ?	39
494 + 22 (mod 97) = ?	31
702 + 475 (mod 97) = ?	13
507 + 798 (mod 97) = ?	44
63 + 187 (mod 97) = ?	56
790 + 624 (mod 97) = ?	56
129 + 475 (mod 97) = ?	22
927 + 410 (mod 97) = ?	76
775 + 787 (mod 97) = ?	10
161 + 556 (mod 97) = ?	38
642 + 129 (mod 97) = ?	92
885 + 773 (mod 97) = ?	9
194 + 893 (mod 97) = ?	20
172 + 581 (mod 97) = ?	74
959 + 588 (mod 97) = ?	92
590 + 908 (mod 97) = ?	43
985 + 901 (mod 97) = ?	43
4 + 114 (mod 97) = ?	21
424 + 4 (mod 97) = ?	40
844 + 964 (mod 97) = ?	62
426 + 815 (mod 97) = ?	77
412 + 364 (mod 97) = ?	0
146 + 714 (mod 97) = ?	84
216 + 688 (mod 97) = ?	31
173 + 12 (mod 97) = ?	88
946 + 616 (mod 97) = ?	10
420 + 410 (mod 97) = ?	54
85 + 96 (mod 97) = ?	84
900 + 401 (mod 97) = ?	40
351 + 503 (mod 97) = ?	78
433 + 985 (mod 97) = ?	60
466 + 433 (mod 97) = ?	26
641 + 700 (mod 97) = ?	80
264 + 156 (mod 97) = ?	32
487 + 785 (mod 97) = ?	11
357 + 103 (mod 97) = ?	72
938 + 745 (mod 97) = ?	34
843 + 572 (mod 97) = ?	57
554 + 936 (mod 97) = ?	35
196 + 325 (mod 97) = ?	36
656 + 369 (mod 97) = ?	55
556 + 516 (mod 97) = ?	5
193 + 487 (mod 97) = ?	1
212 + 634 (mod 97) = ?	70
345 + 716 (mod 97) = ?	91
619 + 719 (mod 97) = ?	77
94 + 318 (mod 97) = ?	24
250 + 219 (mod 97) = ?	81
904 + 208 (mod 97) = ?	45
315 + 479 (mod 97) = ?	18
897 + 212 (mod 97) = ?	42
526 + 185 (mod 97) = ?	32
223 + 562 (mod 97) = ?	9
251 + 802 (mod 97) = ?	83
489 + 638 (mod 97) = ?	60
729 + 958 (mod 97) = ?	38
195 + 88 (mod 97) = ?	89
224 + 935 (mod 97) = ?	92
159 + 272 (mod 97) = ?	43
837 + 414 (mod 97) = ?	87
379 + 68 (mod 97) = ?	59
700 + 56 (mod 97) = ?	77
418 + 295 (mod 97) = ?	34
129 + 665 (mod 97) = ?	18
436 + 921 (mod 97) = ?	96
520 + 442 (mod 97) = ?	89
679 + 522 (mod 97) = ?	37
66 + 30 (mod 97) = ?	96
159 + 759 (mod 97) = ?	45
172 + 466 (mod 97) = ?	56
649 + 338 (mod 97) = ?	17
312 + 812 (mod 97) = ?	57
550 + 627 (mod 97) = ?	13
707 + 136 (mod 97) = ?	67
725 + 711 (mod 97) = ?	78
618 + 976 (mod 97) = ?	42
356 + 424 (mod 97) = ?	4
532 + 674 (mod 97) = ?	42
230 + 75 (mod 97) = ?	14
182 + 286 (mod 97) = ?	80
935 + 963 (mod 97) = ?	55
297 + 127 (mod 97) = ?	36
34 + 113 (mod 97) = ?	50
686 + 46 (mod 97) = ?	53
922 + 408 (mod 97) = ?	69
490 + 715 (mod 97) = ?	41
613 + 442 (mod 97) = ?	85
322 + 221 (mod 97) = ?	58
290 + 43 (mod 97) = ?	42
69 + 507 (mod 97) = ?	91
107 + 913 (mod 97) = ?	50
46 + 147 (mod 97) = ?	96
201 + 552 (mod 97) = ?	74
924 + 930 (mod 97) = ?	11
971 + 112 (mod 97) = ?	16
416 + 36 (mod 97) = ?	64
500 + 556 (mod 97) = ?	86
892 + 394 (mod 97) = ?	25
563 + 673 (mod 97) = ?	72
242 + 351 (mod 97) = ?	11
631 + 625 (mod 97) = ?	92
590 + 92 (mod 97) = ?	3
313 + 954 (mod 97) = ?	6
255 + 644 (mod 97) = ?	26
982 + 226 (mod 97) = ?	44
882 + 906 (mod 97) = ?	42
71 + 131 (mod 97) = ?	8
223 + 235 (mod 97) = ?	70
571 + 490 (mod 97) = ?	91
545 + 56 (mod 97) = ?	19
82 + 192 (mod 97) = ?	80
966 + 149 (mod 97) = ?	48
230 + 57 (mod 97) = ?	93
730 + 324 (mod 97) = ?	84
961 + 494 (mod 97) = ?	0
554 + 788 (mod 97) = ?	81
711 + 641 (mod 97) = ?	91
364 + 622 (mod 97) = ?	16
15 + 176 (mod 97) = ?	94
529 + 647 (mod 97) = ?	12
445 + 870 (mod 97) = ?	54
3 + 971 (mod 97) = ?	4
850 + 747 (mod 97) = ?	45
130 + 926 (mod 97) = ?	86
756 + 380 (mod 97) = ?	69
279 + 790 (mod 97) = ?	2
40 + 624 (mod 97) = ?	82
46 + 496 (mod 97) = ?	57
811 + 889 (mod 97) = ?	51
238 + 377 (mod 97) = ?	33
762 + 649 (mod 97) = ?	53
421 + 128 (mod 97) = ?	64
985 + 793 (mod 97) = ?	32
858 + 134 (mod 97) = ?	22
994 + 284 (mod 97) = ?	17
919 + 306 (mod 97) = ?	61
106 + 284 (mod 97) = ?	2
20 + 422 (mod 97) = ?	54
221 + 60 (mod 97) = ?	87
459 + 48 (mod 97) = ?	22
750 + 115 (mod 97) = ?	89
683 + 2 (mod 97) = ?	6
398 + 177 (mod 97) = ?	90
752 + 660 (mod 97) = ?	54
330 + 342 (mod 97) = ?	90
159 + 478 (mod 97) = ?	55
735 + 457 (mod 97) = ?	28
7 + 512 (mod 97) = ?	34
544 + 261 (mod 97) = ?	29
249 + 819 (mod 97) = ?	1
879 + 960 (mod 97) = ?	93
314 + 888 (mod 97) = ?	38
640 + 382 (mod 97) = ?	52
187 + 599 (mod 97) = ?	10
980 + 778 (mod 97) = ?	12
220 + 41 (mod 97) = ?	67
678 + 627 (mod 97) = ?	44
662 + 79 (mod 97) = ?	62
946 + 807 (mod 97) = ?	7
221 + 393 (mod 97) = ?	32
281 + 711 (mod 97) = ?	22
188 + 723 (mod 97) = ?	38
807 + 581 (mod 97) = ?	30
270 + 270 (mod 97) = ?	55
740 + 741 (mod 97) = ?	26
455 + 788 (mod 97) = ?	79
863 + 852 (mod 97) = ?	66
198 + 495 (mod 97) = ?	14
495 + 312 (mod 97) = ?	31
495 + 685 (mod 97) = ?	16
72 + 616 (mod 97) = ?	9
936 + 20 (mod 97) = ?	83
394 + 821 (mod 97) = ?	51
821 + 883 (mod 97) = ?	55
504 + 553 (mod 97) = ?	87
751 + 610 (mod 97) = ?	3
610 + 588 (mod 97) = ?	34
942 + 565 (mod 97) = ?	52
83 + 1 (mod 97) = ?	84
921 + 832 (mod 97) = ?	7
932 + 157 (mod 97) = ?	22
553 + 165 (mod 97) = ?	39
721 + 268 (mod 97) = ?	19
691 + 303 (mod 97) = ?	24
702 + 583 (mod 97) = ?	24
352 + 518 (mod 97) = ?	94
642 + 341 (mod 97) = ?	13
538 + 18 (mod 97) = ?	71
741 + 613 (mod 97) = ?	93
920 + 403 (mod 97) = ?	62
112 + 473 (mod 97) = ?	3
507 + 891 (mod 97) = ?	40
63 + 534 (mod 97) = ?	15
421 + 741 (mod 97) = ?	95
48 + 658 (mod 97) = ?	27
658 + 594 (mod 97) = ?	88
421 + 869 (mod 97) = ?	29
465 + 835 (mod 97) = ?	39
821 + 873 (mod 97) = ?	45
95 + 703 (mod 97) = ?	22
557 + 374 (mod 97) = ?	58
378 + 638 (mod 97) = ?	46
313 + 900 (mod 97) = ?	49
135 + 549 (mod 97) = ?	5
101 + 22 (mod 97) = ?	26
914 + 101 (mod 97) = ?	45
128 + 53 (mod 97) = ?	84
740 + 491 (mod 97) = ?	67
310 + 432 (mod 97) = ?	63
439 + 876 (mod 97) = ?	54
640 + 838 (mod 97) = ?	23
70 + 696 (mod 97) = ?	87
217 + 576 (mod 97) = ?	17
113 + 386 (mod 97) = ?	14
29 + 586 (mod 97) = ?	33
262 + 850 (mod 97) = ?	45
341 + 940 (mod 97) = ?	20
524 + 548 (mod 97) = ?	5
465 + 543 (mod 97) = ?	38
106 + 9 (mod 97) = ?	18
310 + 574 (mod 97) = ?	11
362 + 959 (mod 97) = ?	60
180 + 598 (mod 97) = ?	2
181 + 456 (mod 97) = ?	55
369 + 472 (mod 97) = ?	65
104 + 832 (mod 97) = ?	63
87 + 755 (mod 97) = ?	66
120 + 910 (mod 97) = ?	60
677 + 953 (mod 97) = ?	78
120 + 136 (mod 97) = ?	62
314 + 636 (mod 97) = ?	77
831 + 780 (mod 97) = ?	59
869 + 469 (mod 97) = ?	77
180 + 622 (mod 97) = ?	26
839 + 555 (mod 97) = ?	36
111 + 881 (mod 97) = ?	22
506 + 155 (mod 97) = ?	79
830 + 320 (mod 97) = ?	83
358 + 134 (mod 97) = ?	7
961 + 134 (mod 97) = ?	28
483 + 561 (mod 97) = ?	74
734 + 727 (mod 97) = ?	6
847 + 158 (mod 97) = ?	35
72 + 32 (mod 97) = ?	7
196 + 967 (mod 97) = ?	96
135 + 702 (mod 97) = ?	61
441 + 395 (mod 97) = ?	60
145 + 841 (mod 97) = ?	16
505 + 998 (mod 97) = ?	48
97 + 235 (mod 97) = ?	41
525 + 794 (mod 97) = ?	58
480 + 218 (mod 97) = ?	19
823 + 721 (mod 97) = ?	89
55 + 115 (mod 97) = ?	73
341 + 95 (mod 97) = ?	48
794 + 814 (mod 97) = ?	56
961 + 5 (mod 97) = ?	93
410 + 329 (mod 97) = ?	60
538 + 839 (mod 97) = ?	19
195 + 148 (mod 97) = ?	52
541 + 780 (mod 97) = ?	60
93 + 602 (mod 97) = ?	16
118 + 121 (mod 97) = ?	45
569 + 9 (mod 97) = ?	93
495 + 964 (mod 97) = ?	4
778 + 338 (mod 97) = ?	49
13 + 321 (mod 97) = ?	43
582 + 137 (mod 97) = ?	40
578 + 142 (mod 97) = ?	41
237 + 668 (mod 97) = ?	32
503 + 270 (mod 97) = ?	94
802 + 798 (mod 97) = ?	48
170 + 656 (mod 97) = ?	50
514 + 178 (mod 97) = ?	13
694 + 609 (mod 97) = ?	42
585 + 140 (mod 97) = ?	46
643 + 32 (mod 97) = ?	93
907 + 751 (mod 97) = ?	9
834 + 192 (mod 97) = ?	56
675 + 879 (mod 97) = ?	2
898 + 180 (mod 97) = ?	11
116 + 811 (mod 97) = ?	54
876 + 954 (mod 97) = ?	84
694 + 355 (mod 97) = ?	79
204 + 874 (mod 97) = ?	11
290 + 127 (mod 97) = ?	29
819 + 701 (mod 97) = ?	65
790 + 24 (mod 97) = ?	38
6 + 249 (mod 97) = ?	61
562 + 37 (mod 97) = ?	17
479 + 977 (mod 97) = ?	1
540 + 179 (mod 97) = ?	40
853 + 194 (mod 97) = ?	77
141 + 152 (mod 97) = ?	2
982 + 843 (mod 97) = ?	79
27 + 616 (mod 97) = ?	61
810 + 424 (mod 97) = ?	70
974 + 50 (mod 97) = ?	54
308 + 364 (mod 97) = ?	90
30 + 809 (mod 97) = ?	63
809 + 92 (mod 97) = ?	28
51 + 626 (mod 97) = ?	95
85 + 244 (mod 97) = ?	38
458 + 919 (mod 97) = ?	19
167 + 441 (mod 97) = ?	26
937 + 880 (mod 97) = ?	71
892 + 864 (mod 97) = ?	10
541 + 496 (mod 97) = ?	67
900 + 223 (mod 97) = ?	56
992 + 537 (mod 97) = ?	74
759 + 314 (mod 97) = ?	6
715 + 927 (mod 97) = ?	90
768 + 684 (mod 97) = ?	94
820 + 158 (mod 97) = ?	8
736 + 237 (mod 97) = ?	3
819 + 325 (mod 97) = ?	77
127 + 619 (mod 97) = ?	67
943 + 15 (mod 97) = ?	85
914 + 937 (mod 97) = ?	8
968 + 933 (mod 97) = ?	58
49 + 522 (mod 97) = ?	86
327 + 337 (mod 97) = ?	82
482 + 935 (mod 97) = ?	59
708 + 318 (mod 97) = ?	56
89 + 350 (mod 97) = ?	51
508 + 950 (mod 97) = ?	3
801 + 838 (mod 97) = ?	87
978 + 26 (mod 97) = ?	34
357 + 899 (mod 97) = ?	92
591 + 282 (mod 97) = ?	0
816 + 505 (mod 97) = ?	60
400 + 869 (mod 97) = ?	8
597 + 298 (mod 97) = ?	22
33 + 449 (mod 97) = ?	94
535 + 380 (mod 97) = ?	42
728 + 892 (mod 97) = ?	68
724 + 672 (mod 97) = ?	38
12 + 115 (mod 97) = ?	30
242 + 91 (mod 97) = ?	42
648 + 82 (mod 97) = ?	51
579 + 125 (mod 97) = ?	25
264 + 52 (mod 97) = ?	25
790 + 804 (mod 97) = ?	42
675 + 159 (mod 97) = ?	58
